"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"LA1777 LVS01 hydrophilic"	"LA1777 LVS02 hydrophilic"	"LA1777 LVS03 hydrophilic"	"LA1777 TRI01 hydrophilic"	"LA1777 TRI02 hydrophilic"	"LA1777 TRI03 hydrophilic"	"LA4024 LVS01 hydrophilic"	"LA4024 LVS02 hydrophilic"	"LA4024 LVS03 hydrophilic"	"LA4024 TRI01 hydrophilic"	"LA4024 TRI02 hydrophilic"	"LA4024 TRI03 hydrophilic"
""	""	""	""	""	"453.1634"	""	""	""	"3.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"4.5728964579"	"1.6828462645"	"1.0150284483"	"15.6393137193"	"17.3345680524"	"15.5472676557"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"453.1642"	""	""	""	"18.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"8.4828290724"	"7.496992269"	"9.5331148994"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"453.165"	""	""	""	"19.28"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"18.5798831452"	"34.2769022275"	"32.1596819655"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"453.1992"	""	""	""	"7.67"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"23.6931522929"	"23.6615289579"	"27.4937312002"	"107.1421164319"	"138.1881183251"	"141.0314407564"	"50.5914501792"	"57.0462826537"	"57.1550798485"	"361.5478005692"	"593.5680262367"	"480.4631955218"
""	""	""	""	""	"453.2166"	""	""	""	"14.29"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"82.644076237"	"69.4399844134"	"90.6215167075"	"396.5477541873"	"446.343036164"	"430.8221576805"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"453.2166"	""	""	""	"16.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"10.4416943642"	"13.8431410842"	"12.172180436"	"217.5952190743"	"208.1844702699"	"239.5429568183"	"0"	"0"	"0"	"39.6067375432"	"20.5287634976"	"46.0391774256"
""	""	""	""	""	"453.2168"	""	""	""	"15.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"68.006949477"	"81.4148753047"	"69.0293938176"	"701.4152526855"	"665.100656954"	"739.2749126692"	"0"	"0"	"0"	"4.2158533785"	"10.2149059094"	"6.5626280357"
""	""	""	""	""	"453.2349"	""	""	""	"11.11"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"68.68543243"	"82.2182756659"	"81.3208926761"
""	""	""	""	""	"453.4433"	""	""	""	"20.71"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.9427346056"	"3.1743321436"	"2.408168435"	"11.5102574341"	"9.0747840422"	"12.505092836"	"3.4986766478"	"1.7948186518"	"3.8103647411"	"4.3829454054"	"4.2478957281"	"4.1378061846"
""	""	""	""	""	"454.1559"	""	""	""	"16.65"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3.5399417093"	"4.4985692258"	"3.9356706745"
""	""	""	""	""	"454.1744"	""	""	""	"8.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"1.436269414"	"0.6653535961"	"30.9372866064"	"40.2113147248"	"39.396853913"	"0"	"0"	"0"	"18.0431718312"	"21.2229209855"	"23.8222023414"
""	""	""	""	""	"454.2904"	""	""	""	"20.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0.6859891452"	"0.5218612727"	"0"	"0"	"0.7928267457"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"454.3628"	""	""	""	"21.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.6234904393"	"3.1737103387"	"1.3930971236"	"8.8757787432"	"18.5085708037"	"11.3361001911"	"3.1060636992"	"1.6210487023"	"1.0927957322"	"5.6039648137"	"3.9478410964"	"2.9784510623"
""	""	""	""	""	"454.5739"	""	""	""	"18.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.1707741509"	"1.731951199"	"1.6333577694"	"0"	"0"	"0"	"0"	"0.9744982989"	"0"	"4.642404596"	"3.805169993"	"5.0559902853"
""	""	""	""	""	"455.0641"	""	""	""	"16.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3.8394888263"	"4.9549712768"	"4.0955123453"
""	""	""	""	""	"455.0968"	""	""	""	"6.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.7725559983"	"0"	"0.9806291485"	"55.2512262101"	"0"	"79.714042262"	"7.0809137976"	"10.4233616168"	"8.4328655569"	"40.0058369553"	"47.006483022"	"45.7147438387"
""	""	""	""	""	"455.1591"	""	""	""	"11.7"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"84.1580900035"	"101.9298237966"	"114.1925094719"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"455.1723"	""	""	""	"12.89"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"4.4192343188"	"211.2515126852"	"218.3020570224"	"235.0580717388"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"455.1803"	""	""	""	"7.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.098035982"	"0.9938410807"	"1.055069295"	"56.0099436824"	"58.127784729"	"46.9922087246"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"455.2149"	""	""	""	"8.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.6158359542"	"2.7168111302"	"0"	"1107.2204216979"	"223.7749200118"	"727.660576383"	"0"	"0"	"0"	"7.7403266609"	"10.0233710391"	"4.7013456403"
""	""	""	""	""	"455.2287"	""	""	""	"17.22"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"26.6551783837"	"32.679640274"	"32.7798318921"	"961.2213392903"	"1113.5664287366"	"1016.9767924718"	"0"	"0"	"0"	"0"	"1.4294970564"	"0"
""	""	""	""	""	"455.2322"	""	""	""	"16.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"24.910847133"	"28.2729639641"	"22.9924810644"	"397.2299948671"	"436.3282096117"	"460.3018438009"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"455.2323"	""	""	""	"14.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"38.1623476054"	"51.2149699277"	"48.8060190384"	"1853.3287564615"	"2219.9296650134"	"2599.4861445033"	"0"	"0"	"0"	"1.1622119828"	"0"	"0"
""	""	""	""	""	"455.3412"	""	""	""	"20.07"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.5705224175"	"2.8648999083"	"3.3384373069"	"5.3094605754"	"7.409015634"	"4.6231333923"	"2.7995858972"	"2.0948789572"	"1.4291074618"	"2.4171973319"	"0.7010810718"	"3.7300186493"
""	""	""	""	""	"455.4242"	""	""	""	"21.4"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"82.1456937058"	"77.1478641338"	"82.5138570621"	"126.7619771169"	"191.9480922527"	"192.6576886858"	"54.0144836161"	"64.4542727215"	"51.0869529934"	"65.3857115559"	"88.4670797288"	"72.0437656286"
""	""	""	""	""	"456.0403"	""	""	""	"14.73"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.6119028898"	"2.8841861418"	"3.4703972569"	"0"	"0"	"0"	"4.6481328487"	"6.7355489938"	"5.6125420047"	"0"	"0"	"0"
""	""	""	""	""	"456.1734"	""	""	""	"7.67"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.6233552289"	"2.2871597385"	"2.448645579"	"18.1472496879"	"19.5663161744"	"27.7957654537"	"4.5814903359"	"4.2494457813"	"5.8649606884"	"29.6176588351"	"47.7140114006"	"28.3071020486"
""	""	""	""	""	"456.1831"	""	""	""	"13.03"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"33.337746527"	"30.1299274416"	"34.3260600155"	"0"	"0"	"0"	"44.0961716586"	"42.7442315423"	"41.881201602"
""	""	""	""	""	"457.0755"	""	""	""	"4.24"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.1125650871"	"2.1676722165"	"2.7969520072"	"46.4145569873"	"70.4686501869"	"55.4458159253"	"1.6894859446"	"2.9217340494"	"2.314664693"	"141.1677126826"	"166.9500673766"	"152.0960981427"
""	""	""	""	""	"457.0993"	""	""	""	"11.71"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"18.2700599735"	"9.4760546295"	"9.1332922319"	"4.7583070913"	"13.6752707618"	"16.2992233621"	"9.1733515694"	"14.6081311658"	"11.8072813396"	"7.0865540471"	"5.5002967623"	"6.7432484013"
""	""	""	""	""	"457.1355"	""	""	""	"6.21"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"196.129040252"	"211.2005477561"	"0"	"0"	"0"	"0"	"0"	"0.7454331903"
""	""	""	""	""	"457.1365"	""	""	""	"8.59"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"2.1224023073"	"0"	"94.0883659779"	"105.1532216538"	"86.562835005"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"457.1368"	""	""	""	"6.93"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"47.7605907984"	"53.600934362"	"59.7515929776"	"1848.4115600586"	"1675.1553241472"	"1575.3180453652"	"0"	"0.6265432548"	"0.4105265337"	"9.0545107831"	"11.0447168223"	"9.841397454"
""	""	""	""	""	"457.1732"	""	""	""	"7.07"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.2735731564"	"1.0177230138"	"0.7536815523"	"2.0506679564"	"3.4023614754"	"4.1447481715"	"4.1842219108"	"3.0724459895"	"3.9293496205"	"20.0525015481"	"27.5430317302"	"23.0546415902"
""	""	""	""	""	"457.1735"	""	""	""	"10.7"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"11.2363148549"	"8.8213382772"	"0"	"4.0727547237"	"0"	"16.7124492905"	"8.5465184169"	"16.8085581314"	"74.0141926127"	"79.0248595898"	"90.2411449166"
""	""	""	""	""	"457.176"	""	""	""	"0.54"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"1.9262822947"	"115.1578515992"	"120.3290322669"	"91.2162471611"	"138.3749667884"	"17.3750760069"	"0"	"0"	"0"
""	""	""	""	""	"457.2451"	""	""	""	"15.74"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.8777106235"	"0"	"1.4884961508"	"136.3832556215"	"107.8968593052"	"155.4762653838"	"0"	"0"	"0"	"30.9032854649"	"30.7019772914"	"24.7192057453"
""	""	""	""	""	"457.2463"	""	""	""	"13.78"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"16.8333787721"	"18.4930055644"	"17.0979315122"	"219.4062684712"	"242.7714738631"	"241.4244282515"	"0"	"0"	"0"	"146.4518952866"	"142.4602718323"	"159.630181251"
""	""	""	""	""	"457.2469"	""	""	""	"16.55"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.6655649146"	"7.1776566929"	"9.4318503149"	"498.1623384289"	"558.641791523"	"521.9475151005"	"0"	"0"	"0"	"0"	"0"	"0.4532017685"
""	""	""	""	""	"458.1317"	""	""	""	"11.4"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"67.1673099829"	"0"	"2.1292776093"	"3.813433199"	"10.0846131873"	"22.8615938841"	"21.1632426327"	"0"	"0"	"0"
""	""	""	""	""	"458.1318"	""	""	""	"10.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"84.3893522757"	"83.916578862"	"27.5923344453"	"0"	"0"	"2.9818715906"	"10.7523342635"	"11.3989767911"	"12.6853401858"	"0"	"0"	"0"
""	""	""	""	""	"458.1674"	""	""	""	"7.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"65.6786157211"	"79.9071234123"	"79.3573010999"	"236.307098991"	"269.5867732055"	"272.6496323607"	"5.343883531"	"6.9096009052"	"7.3630312245"	"44.9310228905"	"45.1736899537"	"42.486218291"
""	""	""	""	""	"458.1723"	""	""	""	"15.8"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"66.569757103"	"60.9204055671"	"64.310302591"	"0"	"0"	"0"	"1.4482145315"	"0.9454789546"	"1.5892899997"
""	""	""	""	""	"458.1885"	""	""	""	"0.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"136.9393649548"	"225.8603667516"	"242.3906981437"	"800.8727338977"	"415.4697920147"	"803.7277680591"	"168.5251539592"	"213.8273556567"	"217.9184467851"	"214.3587469864"	"141.6502171001"	"155.4235585666"
""	""	""	""	""	"458.1891"	""	""	""	"8.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"73.6731679816"	"0"	"35.4116834196"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"458.2405"	""	""	""	"10.96"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"45.6045139555"	"41.4975452983"	"49.0332154876"
""	""	""	""	""	"459.0266"	""	""	""	"4.83"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"11.1352850836"	"8.6472582149"	"8.0856093245"	"54.5319883447"	"16.2880761283"	"48.3336929092"	"5.9329681562"	"16.0445799876"	"7.3464886324"	"29.6262885693"	"27.8082711647"	"29.6753360954"
""	""	""	""	""	"459.0831"	""	""	""	"2.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.7760787318"	"0.6088678497"	"0"	"53.0995591243"	"52.3738732015"	"53.8303748109"	"11.2754082024"	"9.2944254233"	"8.211082867"	"0"	"19.5634323584"	"4.3546620627"
""	""	""	""	""	"459.1878"	""	""	""	"14.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.2309090711"	"2.4465941918"	"4.499525565"	"0"	"0"	"0"	"0"	"0"	"0"	"54.9169508837"	"50.6153593455"	"59.3277862985"
""	""	""	""	""	"459.1878"	""	""	""	"6.44"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"1.2098025463"	"1.8490067102"	"0"	"2.1503283565"	"0"	"2.8182674248"	"1.9044089421"	"53.4153550561"	"92.0334485528"	"63.4648412164"
""	""	""	""	""	"459.2199"	""	""	""	"17.4"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.5146539981"	"0.5298035576"
""	""	""	""	""	"459.2613"	""	""	""	"14.21"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"45.4271036879"	"44.95032963"	"1.8597874731"	"0"	"0"	"41.7352613255"	"28.9054198502"	"43.9706294217"
""	""	""	""	""	"459.2616"	""	""	""	"14.92"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.4786460321"	"0"	"3.0762829821"	"149.8012341951"	"110.927921668"	"112.6318551544"	"6.6262154089"	"4.1913526966"	"6.385109221"	"164.1911736288"	"101.3978696417"	"142.3446858941"
""	""	""	""	""	"459.2618"	""	""	""	"16.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"69.7824363841"	"62.2189983097"	"73.9103261761"
""	""	""	""	""	"459.2634"	""	""	""	"11.5"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"21.3603930366"	"31.8028084318"	"122.4583116689"	"0"	"0"	"0"	"4.5393252844"	"6.729621042"	"7.3328882758"
""	""	""	""	""	"459.2636"	""	""	""	"17.91"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.5731459512"	"0.6718676215"	"0.8914134389"	"310.6656253786"	"344.5298223567"	"328.8940429688"	"0"	"0"	"0"	"0"	"0"	"2.0010484837"
""	""	""	""	""	"460.1465"	""	""	""	"11"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.6032577264"	"16.7423141424"	"16.94415391"	"1.5163437764"	"0"	"3.2623273089"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"460.1672"	""	""	""	"0.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"718.4634256305"	"410.2331522757"	"460.3069321682"	"1581.9335019678"	"2412.4817740648"	"1568.2249800603"	"554.5563804085"	"632.2147486696"	"701.588253347"	"563.4039757154"	"527.0432488013"	"554.92540554"
""	""	""	""	""	"460.9728"	""	""	""	"17.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.4198068672"	"5.2207663347"	"5.8514821544"	"2.3454287895"	"2.332388548"	"3.0806114799"	"11.8167463156"	"13.3101323924"	"9.3835888654"	"4.5989671494"	"3.2652874777"	"4.3061361807"
""	""	""	""	""	"461.1334"	""	""	""	"7.95"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"10.212759147"	"0"	"0"	"0"	"3.7513097467"	"2.7101821207"	"2.5545256697"
""	""	""	""	""	"461.1672"	""	""	""	"5.89"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"338.2548935666"	"360.9159510261"	"310.9441998815"	"141.6411887434"	"141.646268314"	"183.0966910025"	"136.8527385157"	"198.242632732"	"185.7813759237"	"958.6548784361"	"1057.7024404849"	"1072.9326590585"
""	""	""	""	""	"461.1684"	""	""	""	"4.52"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.4615040313"	"2.9576435159"	"2.7202824582"	"63.4176010476"	"36.9515842065"	"70.8296610897"	"0"	"0"	"0.5525610381"	"0"	"0"	"0.8486425692"
""	""	""	""	""	"461.1685"	""	""	""	"7.38"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"50.737307336"	"64.052169535"	"69.1087953937"	"153.2651456675"	"162.6100095591"	"206.8422862462"	"9.8326350432"	"11.3875255226"	"11.5367420158"	"49.9015947618"	"43.9581020211"	"47.1048985454"
""	""	""	""	""	"461.2389"	""	""	""	"16.29"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.0481829575"	"0.7419958384"	"1.9035561863"
""	""	""	""	""	"461.2764"	""	""	""	"17.08"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"1.9756770163"	"1.7379456403"	"158.7386353572"	"173.5320356555"	"199.0643788101"	"0"	"0"	"0"	"0"	"1.1732745794"	"1.4890646845"
""	""	""	""	""	"461.2781"	""	""	""	"18.26"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"32.6648073985"	"35.9992765843"	"33.4224944724"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"461.2796"	""	""	""	"16.25"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"35.6549113154"	"37.2356907894"	"34.1789707923"	"1390.9851784097"	"1463.1490384726"	"1601.3370513916"	"0"	"0"	"0"	"1.6042210874"	"0.9839194634"	"0"
""	""	""	""	""	"462.1311"	""	""	""	"4.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.629084723"	"1.6975420256"	"3.8072589544"	"42.8691482185"	"38.5434369396"	"53.276192873"	"3.5029711496"	"5.5662075103"	"4.9711081123"	"22.3319634612"	"14.5404137969"	"16.4311910019"
""	""	""	""	""	"462.1625"	""	""	""	"15.67"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"110.2077361166"	"93.1985475262"	"111.1113801336"
""	""	""	""	""	"463.0894"	""	""	""	"12.94"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"14.6458675742"	"3.5862803024"	"0"	"0"	"0"	"4.7504590665"	"0"	"13.2720251677"	"0"	"1.5235843852"	"0"
""	""	""	""	""	"463.0899"	""	""	""	"12.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"296.0190920534"	"334.7580244132"	"261.1196060274"	"912.1062544055"	"1113.8131277902"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"463.11"	""	""	""	"8.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.7628292311"	"2.2539747473"	"5.627264146"	"620.6684779404"	"669.5813473006"	"684.3118071556"	"0"	"0"	"0"	"12.6959330757"	"15.1828154866"	"16.9466036752"
""	""	""	""	""	"463.2046"	""	""	""	"16.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"8.3932363159"	"8.8459521351"	"8.2714619793"	"115.8386201787"	"135.0101248662"	"113.7847369775"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"463.2194"	""	""	""	"7.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"16.1674757649"	"0"	"0"	"0"	"0"	"159.1290595629"	"167.1880837118"	"157.2213477905"
""	""	""	""	""	"463.2197"	""	""	""	"8.49"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0.6788949002"	"11.9068778547"	"0"	"2.7510510351"	"0"	"0"	"0"	"732.2172151679"	"854.2817410593"	"684.0361400142"
""	""	""	""	""	"463.2205"	""	""	""	"10.38"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"26.0052008843"	"22.5701581897"	"29.0244559303"	"686.0144245007"	"1102.6815238256"	"1025.9957260075"
""	""	""	""	""	"463.2568"	""	""	""	"15.92"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"16.3205998334"	"23.0694458902"	"22.5465636522"	"11.4695630733"	"7.5548593589"	"9.4299030762"
""	""	""	""	""	"464.0846"	""	""	""	"8.2"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.7279412552"	"7.7026334663"	"6.4734813212"	"95.634219521"	"154.2723691553"	"131.1680040861"	"2.0447313527"	"0.4921868983"	"1.625171032"	"186.0063168943"	"395.4393049771"	"328.2617248193"
""	""	""	""	""	"464.1415"	""	""	""	"7.21"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.0943387318"	"3.5690509736"	"3.2298864023"	"0"	"0"	"2.8350919709"	"3.4964141901"	"3.661775658"	"4.3688253797"	"13.412677828"	"9.8618767571"	"11.7074061127"
""	""	""	""	""	"464.1422"	""	""	""	"7.94"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.0352362568"	"2.5784867751"
""	""	""	""	""	"464.1512"	""	""	""	"14.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"6.3215700307"	"9.3736255976"	"6.1886493425"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"464.1781"	""	""	""	"16.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"1.1076507712"	"0"	"21.7514303072"	"25.7437803983"	"26.3521340752"	"41.8738695624"	"38.9467294116"	"41.6083812968"
