"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"LA1777 LVS01 semi-polar"	"LA1777 LVS02 semi-polar"	"LA1777 LVS03 semi-polar"	"LA1777 TRI01 semi-polar"	"LA1777 TRI02 semi-polar"	"LA1777 TRI03 semi-polar"	"LA4024 LVS01 semi-polar"	"LA4024 LVS02 semi-polar"	"LA4024 LVS03 semi-polar"	"LA4024 TRI01 semi-polar"	"LA4024 TRI02 semi-polar"	"LA4024 TRI03 semi-polar"
""	""	""	""	""	"391.1813"	""	""	""	"9.15"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"71.6986407487"	"78.3691425323"
""	""	""	""	""	"391.1966"	""	""	""	"4.86"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"7.4470003843"	"39.9480452251"	"18.0411019039"	"866.9581608605"	"974.4736146009"	"478.4748650622"	"35007.1229712121"	"37516.6357958729"	"35360.1890960565"
""	""	""	""	""	"391.1971"	""	""	""	"6.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"383.7675173688"	"363.4933505106"	"352.0993032455"	"508.8055076838"	"482.3553663206"	"628.9836045408"	"201.2774694836"	"238.8125642312"	"85.8583460712"	"541.077917455"	"480.1568081284"	"200.4754853566"
""	""	""	""	""	"391.2255"	""	""	""	"16.19"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"183.215596962"	"203.4743246973"	"105.2056892776"	"0"	"0"	"0"	"61.5003351116"	"69.3713975984"	"37.5186233187"	"0"	"21.5017676353"	"8.1921399772"
""	""	""	""	""	"392.0826"	""	""	""	"4.86"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"30.8590223122"	"30.3199046326"	"42.7441494751"	"0"	"0"	"0"	"30.5414188743"	"12.9222006369"	"32.6458465151"
""	""	""	""	""	"393.0435"	""	""	""	"1.18"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"134.9583374107"	"133.4110045338"	"179.6481857538"	"10.3920487642"	"10.5165986443"	"19.2674861145"	"388.8547382164"	"273.7387159491"	"282.1552256513"	"520.3503087203"	"317.6100389783"	"497.6341176764"
""	""	""	""	""	"393.0792"	""	""	""	"3.72"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"126.8913668156"	"135.1608174706"	"164.3842946815"	"400.3138418615"	"414.2124048686"	"413.6761141062"	"150.7057387924"	"149.2950279617"	"81.7120732498"	"716.3074026529"	"796.6700947078"	"749.4877024333"
""	""	""	""	""	"393.1385"	""	""	""	"9.15"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1900.7590345383"	"1097.341990509"	"2469.6316440284"	"466.6509139252"	"435.1294309235"	"546.4436283112"	"0"	"0"	"0"	"8.1384413779"	"0"	"0"
"unknown"	""	""	""	"insource fragment 635.3282"	"393.1407"	""	""	""	"12.86"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"16365.1"	"16285.8"	"14053.6"	"6706.5"	"6358.8"	"7198.4"	"9.8"	"0"	"0"	"281"	"144.7"	"98.3"
""	""	""	""	""	"393.1758"	""	""	""	"4.03"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"12.5908161384"	"0"	"0"	"0"	"221.6740647316"	"288.8828702283"	"120.2320467567"	"1252.631667045"	"1167.0018948452"	"1185.4634048255"
""	""	""	""	""	"393.1764"	""	""	""	"5.2"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"266.583965196"	"189.9876885629"	"275.226801374"	"80.0820131302"	"63.3279103756"	"56.7379881525"	"348.3574024582"	"338.1225181794"	"232.8960666847"	"1043.0067977524"	"1437.0707247543"	"1182.1024098651"
""	""	""	""	""	"393.1765"	""	""	""	"2.91"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"47.9158083391"	"62.5169837284"	"32.1167096519"	"195.0192849223"	"216.5133241272"	"182.6623344231"
""	""	""	""	""	"393.2774"	""	""	""	"19.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"9.8986681378"	"17.709683032"	"9.6515971506"	"46.4780044603"	"33.2955908966"	"44.6598854446"	"11.3483169556"	"0"	"8.5840032768"	"50.7174882905"	"45.3027656515"	"61.9179369307"
""	""	""	""	""	"393.3001"	""	""	""	"17.51"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"20.0983023262"	"9.1859194231"	"21.2337850571"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"394.0564"	""	""	""	"2.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"15.0818095398"	"15.5016303635"	"18.4993764114"	"0"	"0"	"0"	"11.1748943587"	"16.7322364585"	"40.4314326477"
""	""	""	""	""	"394.1435"	""	""	""	"12.84"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2866.654659915"	"2430.3688308978"	"1743.930455274"	"1227.450416565"	"1159.0613103771"	"1277.8893109131"	"0"	"0"	"0"	"49.9073182086"	"21.9993340935"	"32.9835106015"
""	""	""	""	""	"395.0936"	""	""	""	"3.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"6.4364309263"	"8.2233672857"	"0"	"0"	"0"	"0"	"91.6120402845"	"84.7765234121"	"103.8979463832"
""	""	""	""	""	"395.1342"	""	""	""	"6.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"43.8920357037"	"20.2982665706"	"71.0676382899"	"340.5730031967"	"267.3028818893"	"751.2800716782"	"110.4158362818"	"31.3723256159"	"0"	"419.3977100436"	"192.3523452886"	"1075.0572536977"
""	""	""	""	""	"395.1751"	""	""	""	"7.89"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"923.4636025747"	"919.8761699613"	"713.2373982811"
""	""	""	""	""	"395.1826"	""	""	""	"11.88"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"173.0982878935"	"216.4297024206"	"217.087531474"
""	""	""	""	""	"395.1914"	""	""	""	"4.5"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"342.3343158913"	"398.178012023"	"457.1067923546"	"49.7430329108"	"66.5731615043"	"59.292919426"	"369.2927038765"	"391.9746917582"	"108.8590885568"	"9663.5306676296"	"9515.0432374763"	"9830.7381432609"
""	""	""	""	""	"395.1914"	""	""	""	"5.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"446.0346559405"	"511.0824280167"	"647.3577368033"	"964.917639513"	"863.6873382092"	"1104.6791193009"	"133.6109401453"	"114.0870933914"	"64.3206958008"	"139.8969396019"	"0"	"0"
""	""	""	""	""	"395.2048"	""	""	""	"12.44"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"67.9261634318"	"91.9616364006"	"49.4555935339"
""	""	""	""	""	"395.2469"	""	""	""	"17.57"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"271.7670999467"	"106.1916928363"	"137.0771165133"	"129.3946373582"	"33.567899282"	"377.3009896755"	"237.7829541254"	"82.8725923347"	"64.1723788047"	"652.2557490865"	"539.1454198535"	"276.126027449"
""	""	""	""	""	"396.1806"	""	""	""	"8.19"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"34.7385217857"	"36.0352750063"	"53.3012071228"	"40.8211735535"	"36.8818405342"	"0"	"0"	"0"	"102.4118847211"	"107.4458109808"	"89.5449173546"
""	""	""	""	""	"397.1024"	""	""	""	"6.85"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"10.2855515158"	"0"	"0"	"213.0635060978"	"156.5112953949"	"247.9271288109"	"14.8266220999"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"397.113"	""	""	""	"4.87"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"43.0594906652"	"0"	"0"	"13.5898771286"	"0"	"29.5828234768"	"28.7029491806"	"12.4198642945"	"0"	"9.0498625318"	"13.5215157072"	"0"
""	""	""	""	""	"397.1341"	""	""	""	"12.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"481.1845385981"	"538.3141203737"	"333.2834249181"	"24.2102501106"	"60.6461562729"	"73.8899109268"	"146.9311686897"	"131.9859582329"	"0"	"0"	"5.6554341461"	"0"
""	""	""	""	""	"397.1824"	""	""	""	"8.08"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"6.0526509833"	"44.4527781677"	"0"	"0"	"292.1396875381"	"286.5647727966"	"145.0297746849"	"164.8203596592"	"179.8882149156"	"258.0588147847"
""	""	""	""	""	"397.207"	""	""	""	"4.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"162.5688079733"	"187.1319181567"	"232.4423654121"	"947.2044831491"	"929.6826794291"	"1142.218782351"	"14.7273997808"	"0"	"0"	"753.3551898021"	"729.2691385579"	"748.0310488482"
""	""	""	""	""	"397.2228"	""	""	""	"8.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"35.4702814043"	"0"	"14.1738310146"	"0"	"0"	"0"	"0"	"331.8763375123"	"396.9489864016"	"315.0968961521"
""	""	""	""	""	"397.223"	""	""	""	"7.55"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"127.2381505585"	"157.5018772125"	"180.2332399392"	"231.2632984161"	"166.8826003265"	"256.11156106"	"0"	"0"	"0"	"308.5594143208"	"466.0165312386"	"626.2882332611"
""	""	""	""	""	"397.226"	""	""	""	"14.24"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"4038.8628475952"	"7570.5456106568"	"6666.3161833191"	"21.5154184544"	"21.5521299052"	"0"	"0"	"0"	"0"
""	""	""	""	""	"397.2262"	""	""	""	"15.04"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3128.8618520165"	"2786.5402035463"	"1746.1930394077"	"0"	"170.7905762863"	"84.3066494751"	"1460.4163970089"	"1512.4281347084"	"641.0632867146"	"16386.7925993474"	"11213.2819787598"	"12499.1733986727"
""	""	""	""	""	"398.0264"	""	""	""	"3.28"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"8.0608991784"	"0"	"10.6342300379"	"4.1489957786"	"0"	"4.3617327905"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"398.1251"	""	""	""	"16.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.3435671878"	"0"	"0"	"71.691866293"	"25.3684724808"	"94.8965710258"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"398.1445"	""	""	""	"4.87"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"23.4805658627"	"21.4970647955"	"27.8448902774"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"398.1821"	""	""	""	"7.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"70.7439227009"	"70.9896411133"	"100.6363861609"	"67.7640781307"	"0"	"68.011542623"	"57.4828435588"	"65.3235550737"	"33.9524980116"	"3258.3744557571"	"4960.1290255674"	"4237.6709071986"
""	""	""	""	""	"398.1971"	""	""	""	"10.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"6062.7559661102"	"5965.4547945786"	"6198.605089531"	"6002.9566438293"	"6956.6595303345"	"7723.4883859253"	"0"	"0"	"0"	"153.0973964818"	"106.1780953407"	"102.2733922005"
""	""	""	""	""	"399.0915"	""	""	""	"3.88"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"85.6244561917"	"85.5727270555"	"108.7091595173"	"1.4984428823"	"0"	"0"	"10.1989018345"	"0"	"0"	"70.0157779996"	"29.22900129"	"61.9224114418"
""	""	""	""	""	"399.1471"	""	""	""	"9.54"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"137.6893652503"	"146.1024837089"	"122.8193679349"
""	""	""	""	""	"399.1497"	""	""	""	"2.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1150.144945755"	"1379.5638723755"	"1600.1551322937"	"83.4403235054"	"83.6713398743"	"104.2079180527"	"6.3468976468"	"4.3652144873"	"0"	"253.290185655"	"332.6581117153"	"248.7831978337"
""	""	""	""	""	"399.2373"	""	""	""	"8.83"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"143.0279601701"	"45.7516204468"	"4.8193454659"
""	""	""	""	""	"399.2748"	""	""	""	"10.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"263.6810008272"	"328.4812284978"	"269.4126490269"
""	""	""	""	""	"399.2908"	""	""	""	"18.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.1614569831"	"0"	"0"	"230.4734434891"	"91.8110652924"	"159.375455575"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"400.1969"	""	""	""	"8.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"595.1739740658"	"598.0228807908"	"638.2808351898"	"626.215652771"	"628.8898789978"	"585.7717076111"	"1373.1127234173"	"2133.2410599423"	"1252.6705184937"	"2437.769004151"	"2329.897033941"	"1932.7213806534"
""	""	""	""	""	"400.2126"	""	""	""	"10.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"445.1580014992"	"481.0858652306"	"374.872638855"	"556.6648069763"	"709.6833404541"	"829.8337902832"	"0"	"0"	"0"	"27.609284819"	"39.662849768"	"0"
""	""	""	""	""	"400.2154"	""	""	""	"8.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"320.2905830014"	"179.9487011965"
""	""	""	""	""	"400.3063"	""	""	""	"19.16"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"244.3059367132"	"246.2100214767"	"239.433212502"	"345.8801217771"	"390.7394493198"	"184.6589746761"	"207.1036324126"	"270.0925745559"	"158.5159836006"	"370.1001898543"	"182.2640646015"	"160.5986866744"
""	""	""	""	""	"401.0712"	""	""	""	"4.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"35.8348942757"	"30.3533215237"	"40.3962737703"	"0"	"0"	"0"	"0"	"11.2207119823"	"0"	"0"	"0"	"0"
""	""	""	""	""	"401.1084"	""	""	""	"3.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"11.1148041248"	"13.89633461"	"14.9999592686"	"18.6900403881"	"0"	"0"	"425.391768748"	"567.7757506053"	"547.1039020793"
""	""	""	""	""	"401.1449"	""	""	""	"4.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1811.2789791489"	"1729.192062521"	"2406.5665675426"	"76.7247681999"	"86.3808551598"	"88.6102194357"	"721.1369355011"	"805.6592276001"	"491.3324627686"	"4964.4181213673"	"4219.9168291899"	"4638.5416619543"
""	""	""	""	""	"401.1627"	""	""	""	"9.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"11.7459496522"	"0"	"0"	"0"	"8.8120464039"	"0"	"0"	"106.976096345"	"96.9778811963"	"78.6544811853"
""	""	""	""	""	"401.181"	""	""	""	"6.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"22.7380840057"	"18.9785783005"	"29.0072972286"	"29.984984709"	"42.5024231648"	"20.9475841486"	"23.5083839166"	"3.8859721851"	"2258.4900134277"	"2804.7223891004"	"2315.8765506999"
""	""	""	""	""	"401.1818"	""	""	""	"7.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"389.1509432983"	"475.8475288868"	"387.7202342772"	"4.9159036851"	"0"	"0"	"198.9907555771"	"199.4801207733"	"165.9495239639"	"3550.0056824811"	"4745.8183636538"	"4108.6025703685"
""	""	""	""	""	"401.2393"	""	""	""	"4.64"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"12.3062239838"	"11.4844501019"	"14.3201128006"	"0"	"0"	"0"	"166.2485295423"	"80.1631803608"	"118.4968919245"
""	""	""	""	""	"401.2541"	""	""	""	"7.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1720.5433937311"	"1766.233449626"	"1816.7176766491"	"8778.114841013"	"9446.4687640381"	"11571.4231744385"	"0"	"0"	"0"	"187.6696249866"	"124.7324194241"	"129.884049441"
""	""	""	""	""	"401.2688"	""	""	""	"15.61"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"79.2556153965"	"88.3635528278"	"82.7089738154"	"5298.5045568848"	"5029.5565417481"	"4977.6652734375"	"0"	"0"	"0"	"284.0106876834"	"410.2629211116"	"162.761256911"
""	""	""	""	""	"401.2692"	""	""	""	"18.18"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0.5986129102"	"0"	"0"	"0"	"0"	"0"	"255.8339779894"	"337.0428617271"	"299.1692984104"
""	""	""	""	""	"401.2696"	""	""	""	"16.87"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"163.1176222992"	"180.3195810318"	"169.8364373589"	"0"	"0"	"0"	"3232.9924563599"	"3034.9721587881"	"3003.463597997"
""	""	""	""	""	"401.2698"	""	""	""	"14.68"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"44.1613768037"	"165.3241723474"
""	""	""	""	""	"402.2314"	""	""	""	"8.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.0839883089"	"9.6304130101"	"0"	"0"	"0"	"0"	"0"	"13.1366169238"	"10.1356825531"	"750.0084783713"	"1459.139146208"	"477.9820260191"
""	""	""	""	""	"403.0483"	""	""	""	"6.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"112.1945588875"	"105.8158316708"	"118.5378881836"	"37.7594982719"	"47.6843437195"	"53.0510152817"	"167.726052742"	"165.24050457"	"103.0163359928"	"0"	"0"	"0"
""	""	""	""	""	"403.1407"	""	""	""	"5.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"118.9487900412"	"0"	"6.8237017727"	"0"	"8.6381268632"	"14.5434660792"	"8.5442860126"	"0"	"0"	"0"
""	""	""	""	""	"403.1597"	""	""	""	"5.15"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"730.1926963085"	"710.3866284871"	"791.1601323223"	"38.5848767507"	"9.7126183271"	"59.4489389348"	"508.5690881944"	"564.6537219429"	"321.5007063818"	"356.4186571588"	"299.6338296243"	"318.3662938801"
""	""	""	""	""	"403.1812"	""	""	""	"1.04"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"23.617644558"	"22.7457376862"	"16.421817112"	"0"	"0"	"0"	"92.2103744157"	"87.732058595"	"65.8210592556"
""	""	""	""	""	"403.1965"	""	""	""	"6.65"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"79.6969717193"	"115.4664393473"	"127.5766583443"	"669.1516127777"	"597.4303693771"	"751.0573128247"	"23.7750081697"	"12.7674158919"	"9.4251581931"	"2107.4084512011"	"2518.3789568583"	"2212.4477879206"
""	""	""	""	""	"403.1966"	""	""	""	"8.05"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"7.9051612467"	"0"	"0"	"0"	"0"	"970.5865559077"	"1550.9660771966"	"953.8742781067"	"1853.8666903993"	"1807.7774445677"	"1876.9327090252"
""	""	""	""	""	"403.2829"	""	""	""	"14.69"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42.8042453671"	"61.1757605139"	"194.4428023624"
""	""	""	""	""	"403.2844"	""	""	""	"12.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"180.3230234337"	"216.8200759888"	"107.9754506111"	"0"	"0"	"0"	"1219.3318013605"	"1487.1690544256"	"992.4176829783"
""	""	""	""	""	"403.2846"	""	""	""	"11.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"335.4229859837"	"266.7973028437"	"299.6992913055"
""	""	""	""	""	"403.2853"	""	""	""	"17.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"129.4348182011"	"98.1233491135"	"100.4051643753"	"4998.8429526711"	"4247.3766183853"	"4647.769403851"	"0"	"0"	"0"	"278.8835915629"	"385.9709147135"	"236.4032079188"
""	""	""	""	""	"403.2856"	""	""	""	"15.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.7974084026"	"11.9652047718"	"0"	"941.2748301601"	"759.4541247177"	"852.9679511452"	"0"	"0"	"0"	"566.8003726705"	"568.2142884223"	"571.9316217804"
""	""	""	""	""	"403.9264"	""	""	""	"0.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"130.969550209"	"0"	"178.774672966"	"0"	"0"	"0"	"166.7034205055"	"120.0796753311"	"109.2496795464"	"0"	"0"	"0"
""	""	""	""	""	"404.0835"	""	""	""	"2.46"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"8.0114090633"	"10.1664959717"	"10.4750374126"	"30.5680592537"	"16.250130496"	"6.2336520427"	"3995.9999105962"	"3722.6160797119"	"4038.7111230469"
""	""	""	""	""	"404.1037"	""	""	""	"0.64"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"655.315597086"	"1348.1734332752"	"1545.7343174744"	"143.9306432343"	"121.4047525024"	"117.4376747894"	"559.2150597572"	"2048.3564441848"	"717.1502467394"	"321.614230775"	"0"	"114.4179954402"
""	""	""	""	""	"404.1183"	""	""	""	"4.67"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"41.8676110888"	"46.0009546566"	"54.2245115662"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"404.262"	""	""	""	"17.01"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"9.2236837387"	"32.9929994583"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"404.3017"	""	""	""	"19.16"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"24.2953796434"	"21.8582629538"	"16.6330510879"	"38.409102751"	"40.6587895966"	"10.3275753927"	"17.4518199158"	"0"	"11.6962738311"	"35.1138408391"	"17.8988736955"	"20.4417014647"
""	""	""	""	""	"405.1006"	""	""	""	"6.44"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"168.7488803077"	"182.6952366066"	"233.5150757217"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"405.175"	""	""	""	"5.57"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"601.0488074589"	"661.4684501791"	"884.3807304549"	"0"	"0"	"4.527378087"	"606.5833899593"	"556.2574250793"	"290.003703351"	"0"	"0"	"0"
""	""	""	""	""	"405.1756"	""	""	""	"4.76"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"125.8763514078"	"125.6244328785"	"107.5269063556"	"5.3520036197"	"2.0682873917"	"10.0118206358"	"112.472450192"	"90.5867796183"	"42.5562470686"	"340.5371274567"	"312.2264816221"	"322.0824155776"
